fd_id,ft_id,"fd_type","fd_name",fd_smallPrice,fd_largePrice,"fd_comments"
1464,38,"Vegeterian","Falafel Sandwich with Baba Ghanouj",0,3.5,""
1465,38,"Vegeterian","Hommus Sandwich",0,3.25,""
1466,38,"Vegeterian","Tabouly Sandwich",0,3.25,""
1467,38,"Vegeterian","Hommus and Baba Ghanouj Sandwich",0,3.5,""
1468,38,"Vegeterian","Hommus with Tabouli Sandwich",0,3.5,""
1469,38,"Vegeterian","Baba Ghanouj Sandwich",0,3.25,""
1470,38,"Vegeterian","Stuffed Grape Leaves",0,3.5,""
1471,38,"Vegeterian","Two Stuffed Grape Leaves",0,1,""
1472,38,"Vegeterian","Lentil Soup",0,1.75,""
1473,38,"Vegeterian","Greek Salad with Pita",0,3.5,""
1474,38,"Vegeterian","Falafel Platter with Pita",0,4.5,""
1475,38,"Vegeterian","Rami's Combination Platter with Pita",0,5.5,""
1476,38,"Containers with Pita","Hommus",0,3.5,""
1477,38,"Containers with Pita","Baba Ghanouj",0,3.5,""
1478,38,"Containers with Pita","Tabouly",0,3.75,""
1479,38,"Meat Menu","Gyro Lamb Sandwich",0,5,""
1480,38,"Meat Menu","Kafta Sandwich",0,4.5,""
1481,38,"Meat Menu","Shish Tawook Chicken Sandwich",0,4.5,""
1482,38,"Desserts","Walnut Baklava",0,1,""
1483,38,"Desserts","Pitachio Baklava",0,1.25,""
1484,38,"Desserts","Date Maamoul",0,1.25,""
1485,38,"Desserts","Halvah",0,1.25,""
1084,39,"Hoagies","Chicken Salad",3.75,4.5,""
1085,39,"Hoagies","Tuna Salad",3.75,4.5,""
1086,39,"Hoagies","Roast Beef",3.75,4.5,""
1087,39,"Hoagies","Turkey ",3.5,4.25,""
1088,39,"Hoagies","Italian",3.5,4.25,""
1089,39,"Hoagies","Mixed Cheese",3.5,4.25,""
1090,39,"Hoagies","Ham",3.5,4.25,""
1091,39,"Hoagies","Stuffed Grape Leaves",3.25,4,""
1092,39,"Hoagies","Vegetable",2.75,3.5,""
1093,39,"Wraps","Chicken Salad",0,3.75,""
1094,39,"Wraps","Tuna Salad",0,3.75,""
1095,39,"Wraps","Roast Beef",0,3.5,""
1096,39,"Wraps","Turkey ",0,3.5,""
1097,39,"Wraps","Italian",0,3.5,""
1098,39,"Wraps","Mixed Cheese",0,3.5,""
1099,39,"Wraps","Ham",0,3.5,""
1100,39,"Hot Sandwiches","Hot Roast Beef",3.75,4.5,""
1101,39,"Hot Sandwiches","Hot Roast Beef and Cheese",4,4.75,""
1102,39,"Hot Sandwiches","Hot Roast Beef Cheese and Vegetables",4.25,5,""
1103,39,"Hot Sandwiches","Meatballs",2.75,3.5,""
1104,39,"Hot Sandwiches","Meatballs and Cheese",3,3.75,""
1105,39,"Hot Sandwiches","Meatballs Cheese and Vegetables",3.25,4,""
1106,39,"Hot Sandwiches","Italian Sweet Sausage",2.75,3.5,""
1107,39,"Hot Sandwiches","Italian Sweet Sausage and Cheese",3,3.75,""
1108,39,"Hot Sandwiches","Polish Kielbasa",0,2,""
1109,39,"Hot Sandwiches","Polish Kielbasa and Cheese",0,2.25,""
1110,39,"Hot Sandwiches","Hot Sausage",0,1.75,""
1111,39,"Hot Sandwiches","Hot Dog",0,1,""
1112,39,"Tea","Organic Green",1,1.25,""
1113,39,"Tea","Chamomile",1,1.25,""
1114,39,"Tea","Peppermint",1,1.25,""
1115,39,"Tea","English Breakfast",1,1.25,""
1116,39,"Tea","Jasmine",1,1.25,""
1117,39,"Tea","Earl Grey",1,1.25,""
1118,39,"Tea","Lacas Blend",1,1.25,""
1119,39,"Tea","Coffee",1,1.25,""
1120,39,"Tea","Hot Chocolate",1,1.25,""
1800,40,"Steaks","Plain Steak (No Cheese)",0,4,"A Delicious 1/2 Pound Freshly Sliced Top Sirloin S"
1801,40,"Steaks","Philly Steak w.Cheese Whiz",0,4.25,"A Delicious 1/2 Pound Freshly Sliced Top Sirloin S"
1802,40,"Steaks","Pepper Steak",0,4.5,"A Delicious 1/2 Pound Freshly Sliced Top Sirloin S"
1803,40,"Steaks","Pepper Cheese Steak",0,4.75,"A Delicious 1/2 Pound Freshly Sliced Top Sirloin S"
1804,40,"Steaks","Mushroom Steak",0,4.5,"A Delicious 1/2 Pound Freshly Sliced Top Sirloin S"
1805,40,"Steaks","Mushroom Cheese Steak",0,4.75,"A Delicious 1/2 Pound Freshly Sliced Top Sirloin S"
1806,40,"Steaks","Pizza Steak w.Mozzarella & Sauce",0,4.75,"A Delicious 1/2 Pound Freshly Sliced Top Sirloin S"
1807,40,"Steaks","Cheese Steak Hoagie w.Lettuce & Tomato",0,4.75,"A Delicious 1/2 Pound Freshly Sliced Top Sirloin S"
1808,40,"Steaks","Salsa Steak w.Cheddar Cheese & Spicy Salsa",0,4.75,"A Delicious 1/2 Pound Freshly Sliced Top Sirloin S"
1809,40,"Steaks","Cowboy Steak w.BBQ Sauce",0,4.5,"A Delicious 1/2 Pound Freshly Sliced Top Sirloin S"
1810,40,"Steaks","Buffalo Steak w.Blue Cheese & Hot Sauce",0,4.75,"A Delicious 1/2 Pound Freshly Sliced Top Sirloin S"
1811,40,"Steaks","Campus Steak w.Roasted Pepper & Provolone",0,4.75,"A Delicious 1/2 Pound Freshly Sliced Top Sirloin S"
1812,40,"Steaks","Main's Steak w. Pepper Onion Mozarella & Sauce",0,5,"A Delicious 1/2 Pound Freshly Sliced Top Sirloin S"
1813,40,"Chicken Steaks ","Chicken Steak (No Cheese)",0,4.25,"1/2 Pound Freshly Grilled Chicken Breast Steak"
1814,40,"Chicken Steaks ","Chicken Cheese Steak w.Cheese Whiz",0,4.5,"1/2 Pound Freshly Grilled Chicken Breast Steak"
1815,40,"Chicken Steaks ","Pepper Chicken Steak",0,4.75,"1/2 Pound Freshly Grilled Chicken Breast Steak"
1816,40,"Chicken Steaks ","Pepper Chicken Cheese Steak",0,5,"1/2 Pound Freshly Grilled Chicken Breast Steak"
1817,40,"Chicken Steaks ","Mushroom Chicken Steak",0,4.75,"1/2 Pound Freshly Grilled Chicken Breast Steak"
1818,40,"Chicken Steaks ","Mushroom Chicken Cheese Steak",0,5,"1/2 Pound Freshly Grilled Chicken Breast Steak"
1819,40,"Chicken Steaks ","Cowboy Chicken Steak w.BBQ Sauce",0,4.75,"1/2 Pound Freshly Grilled Chicken Breast Steak"
1820,40,"Chicken Steaks ","Buffalo Chicken Steak w.Blue Cheese & Hot Sauce",0,5,"1/2 Pound Freshly Grilled Chicken Breast Steak"
1821,40,"Chicken Steaks ","Chicken Salsa Steak w.Cheddar Cheese & Spicy Salsa",0,5,"1/2 Pound Freshly Grilled Chicken Breast Steak"
1822,40,"Chicken Steaks ","Chicken Pizza Steak w.Mozzarella & Sauce",0,5,"1/2 Pound Freshly Grilled Chicken Breast Steak"
1823,40,"Hot Sandwiches","Chicken Cordon Clue w.Ham & Swiss Cheese",0,4,"Served on a Kaiser Roll"
1824,40,"Hot Sandwiches","Buffalo Chicken w.Hot Sauce & Blue Cheese",0,4,"Served on a Kaiser Roll"
1825,40,"Hot Sandwiches","Grilled Chicken w.Bacon & Swiss Cheese",0,4,"Served on a Kaiser Roll"
1826,40,"Hot Sandwiches","Grilled Chicken Salsa w.Spicy Salsa",0,4,"Served on a Kaiser Roll"
1827,40,"Hot Sandwiches","Campus Chicken w.Roasted Pepper & Provolone",0,4,"Served on a Kaiser Roll"
1828,40,"Hot Sandwiches","BBQ Chicken Sandwich w.BBQ Sauce",0,4,"Served on a Kaiser Roll"
1829,40,"Burgers","Hamburger",0,3,"1/2 Pound Freshly Ground Beef"
1830,40,"Burgers","Cheese Burger",0,3.25,"1/2 Pound Freshly Ground Beef"
1831,40,"Burgers","Bacon Cheeseburger",0,3.5,"1/2 Pound Freshly Ground Beef"
1832,40,"Burgers","Pizza Burger w.Mozzarella & Sauce",0,3.5,"1/2 Pound Freshly Ground Beef"
1833,40,"Burgers","Campus Burger w.Roasted Pepper & Provolone",0,3.5,"1/2 Pound Freshly Ground Beef"
1834,40,"Platters","Pepper Steak w.Rice",0,3.75,"Served with white rice"
1835,40,"Platters","Beef Stir-fried w.Rice",0,3.75,"Served with white rice"
1836,40,"Platters","Beef w.Mushroom",0,3.75,"Served with white rice"
1837,40,"Platters","Beef w.Broccoli",0,3.75,"Served with white rice"
1838,40,"Platters","Pepper Chicken Steak w.Rice",0,3.75,"Served with white rice"
1839,40,"Platters","Chicken Stir-fried w.Rice",0,3.75,"Served with white rice"
1840,40,"Platters","Chicken w.Mushroom",0,3.75,"Served with white rice"
1841,40,"Platters","Chicken w.Broccoli",0,3.75,"Served with white rice"
1842,40,"Platters","Vegetables Stir-Fried w.Rice",0,3.25,"Served with white rice"
1843,40,"Breakfast Sandwiches","Eggs",0,1.75,"Served All Day"
1844,40,"Breakfast Sandwiches","Eggs & Cheese",0,2,"Served All Day"
1845,40,"Breakfast Sandwiches","Bacon Eggs",0,2.5,"Served All Day"
1846,40,"Breakfast Sandwiches","Bacon Eggs & Cheese",0,2.75,"Served All Day"
1847,40,"Breakfast Sandwiches","Sausage Eggs",0,2.5,"Served All Day"
1848,40,"Breakfast Sandwiches","Sausage Eggs & Cheese",0,2.75,"Served All Day"
1849,40,"Breakfast Sandwiches","Ham Eggs",0,2.5,"Served All Day"
1850,40,"Breakfast Sandwiches","Ham Eggs & Cheese",0,2.75,"Served All Day"
1851,40,"Breakfast Sandwiches","Pork Roll Eggs",0,2.5,"Served All Day"
1852,40,"Breakfast Sandwiches","Pork Roll Eggs & Cheese",0,2.75,"Served All Day"
1853,40,"Breakfast Sandwiches","Steak Eggs",0,3.75,"Served All Day"
1854,40,"Breakfast Sandwiches","Steak Eggs & Cheese",0,4.25,"Served All Day"
1855,40,"Breakfast Sandwiches","Extra Cheese",0,0.75,"Served All Day"
1856,40,"Breakfast Sandwiches","Double Eggs",0,1.5,"Served All Day"
1857,40,"Breakfast Sandwiches","Mushroom/Roasted Pepper",0,0.5,"Served All Day"
1858,40,"Breakfast Sandwiches","Pickle Hot or Sweet Pepper",0,0.25,"Served All Day"
1859,40,"Wraps","Cheese Steak Wrap",0,4.5,"All Wrap Includes Lettuce Tomato & American Cheese"
1860,40,"Wraps","Tuna Salad Wrap",0,4.25,""
1861,40,"Wraps","Chicken Salad Wrap",0,4.25,""
1862,40,"Wraps","Honey Chicken Wrap w.Honey Mustard",0,4.75,""
1863,40,"Wraps","Buffalo Chicken Wrap w.Hot Sauve & Blue Cheese",0,4.75,""
1864,40,"Cold Sandwiches","Tuna Salad Sandwich (homemade)",0,3.5,""
1865,40,"Cold Sandwiches","Chicken Salad Sandwich (homemade)",0,3.5,""
1866,40,"Hoagies","Tuna Salad Hoagie (homemade)",0,4,""
1867,40,"Hoagies","Chicken Salad Hoagie (homemade)",0,4,""
1072,41,"Burritos","Steak",0,6,""
1073,41,"Burritos","Pork",0,6,""
1074,41,"Burritos","Chicken",0,6,""
1075,41,"Tacos","Steak",0,2,""
1076,41,"Tacos","Pork",0,2,""
1077,41,"Tacos","Chicken",0,2,""
1078,41,"Tacos","Spicy Pork",0,2,""
1079,41,"Torta Mexican Sandwich","Beef",0,5,""
1080,41,"Torta Mexican Sandwich","Chicken",0,5,""
1081,41,"Tostadas","Steak",0,3,""
1082,41,"Tostadas","Pork",0,3,""
1083,41,"Tostadas","Chicken",0,3,""
1121,42,"Appetizers","Egg Roll",0,1,""
1122,42,"Appetizers","Shrimp Roll",0,1,""
1123,42,"Soup","Wonton Soup",0,1,""
1124,42,"Soup","Chicken Soup",0,1,""
1125,42,"Soup","Chicken Noodle Soup",0,1.25,""
1126,42,"Soup","Vegetable Soup",0,1,""
1127,42,"Shrimp","Broccoli",0,3.75,""
1128,42,"Shrimp","Sweet and Sour",0,3.75,""
1129,42,"Shrimp","Sesame",0,3.75,""
1130,42,"Shrimp","Hot and Spicy",0,3.75,""
1131,42,"Shrimp","Garlic and Curry",0,3.75,""
1132,42,"Shrimp","Eggplant",0,4,""
1133,42,"Shrimp","Bean Curd",0,4,""
1134,42,"Shrimp","Snow Peas",0,3.75,""
1135,42,"Shrimp","Teriyaki",0,3.75,""
1136,42,"Shrimp","Kung Pao",0,4,""
1137,42,"Shrimp","Cashew",0,4,""
1138,42,"Shrimp","Vegetable",0,3.75,""
1139,42,"Chicken","Broccoli",0,3.5,""
1140,42,"Chicken","Sweet and Sour",0,3.5,""
1141,42,"Chicken","Sesame",0,3.5,""
1142,42,"Chicken","Hot and Spicy",0,3.5,""
1143,42,"Chicken","Garlic and Curry",0,3.5,""
1144,42,"Chicken","Eggplant",0,3.75,""
1145,42,"Chicken","Bean Curd",0,3.75,""
1146,42,"Chicken","Kung Pao",0,3.75,""
1147,42,"Chicken","Cashew",0,3.75,""
1148,42,"Chicken","Teriyaki",0,3.5,""
1149,42,"Chicken","Vegetable",0,3.5,""
1150,42,"Beef","Broccoli",0,3.5,""
1151,42,"Beef","Hot and Spicy",0,3.5,""
1152,42,"Beef","Garlic and Curry",0,3.5,""
1153,42,"Beef","Eggplant",0,3.75,""
1154,42,"Beef","Bean Curd",0,3.75,""
1155,42,"Beef","Teriyaki",0,3.75,""
1156,42,"Beef","Kung Pao",0,3.75,""
1157,42,"Beef","Cashew",0,3.75,""
1158,42,"Beef","Snow Peas",0,3.5,""
1159,42,"Beef","Vegetable",0,3.5,""
1160,42,"Pork","Broccoli",0,3.25,""
1161,42,"Pork","Hot and Spicy",0,3.25,""
1162,42,"Pork","Garlic and Curry",0,3.25,""
1163,42,"Pork","Eggplant",0,3.5,""
1164,42,"Pork","Bean Curd",0,3.5,""
1165,42,"Pork","Teriyaki",0,3.25,""
1166,42,"Pork","Kung Pao",0,3.5,""
1167,42,"Pork","Cashew",0,3.5,""
1168,42,"Pork","Snow Peas",0,3.25,""
1169,42,"Pork","Vegetable",0,3.25,""
1170,42,"Tofu","Broccoli",0,3,""
1171,42,"Tofu","Hot and Spicy",0,3,""
1172,42,"Tofu","Garlic and Curry",0,3,""
1173,42,"Tofu","Eggplant",0,3.25,""
1174,42,"Tofu","Teriyaki",0,3.25,""
1175,42,"Tofu","Kung Pao",0,3.25,""
1176,42,"Tofu","Cashew",0,3.25,""
1177,42,"Tofu","Vegetable",0,3,""
1178,42,"Egg Foo Young","Chicken",0,3.75,""
1179,42,"Egg Foo Young","Beef",0,3.75,""
1180,42,"Egg Foo Young","Pork",0,3.5,""
1181,42,"Egg Foo Young","Shrimp",0,4,""
1182,42,"Lo Mein","Chicken",0,3.5,""
1183,42,"Lo Mein","Beef",0,3.5,""
1184,42,"Lo Mein","Pork",0,3.25,""
1185,42,"Lo Mein","Shrimp",0,3.75,""
1186,42,"Lo Mein","Vegetable",0,3,""
1187,42,"Lo Mein","Combination",0,4,""
1188,42,"Fried Rice","Chicken",0,3,""
1189,42,"Fried Rice","Beef",0,3,""
1190,42,"Fried Rice","Pork",0,3,""
1191,42,"Fried Rice","Shrimp",0,3.25,""
1192,42,"Fried Rice","Vegetable",0,2.75,""
1193,42,"Specials","General Tso's Chicken",0,4,""
1194,42,"Specials","Grandmother Chicken",0,3.75,""
1195,42,"Specials","Chinatown Chicken",0,3.75,""
1196,42,"Specials","House Special Chicken",0,4,""
1197,42,"Specials","House Special Shrimp",0,4.25,""
1198,42,"Specials","Combination Beef Pork Chicken and Shrimp",0,4,""
809,43,"Breakfast","Plain eggs",1.5,2,"Until 11 AM"
810,43,"Breakfast","Bacon & Egg",2,2.5,"Until 11 AM"
811,43,"Breakfast","Sausage & Egg",2,2.5,"Until 11 AM"
812,43,"Breakfast","Ham & Egg",2,2.5,"Until 11 AM"
813,43,"Breakfast","Scrapple & Egg",2,2.5,"Until 11 AM"
814,43,"Breakfast","Porkroll & Egg",2.25,2.75,"Until 11 AM"
815,43,"Breakfast","Turkey Bacon & Egg",2.25,2.75,"Until 11 AM"
816,43,"Breakfast","Ribbie & Egg",3,3.5,"Until 11 AM"
817,43,"Breakfast","Steak & Egg",4.5,5,"Until 11 AM"
818,43,"Breakfast","Cheese",0,0.25,""
819,43,"Breakfast","BLT",2.5,3.5,""
820,43,"Breakfast","Grilled Cheese",0,1.5,""
821,43,"Breakfast","Grilled Cheese with ham",0,2.25,""
822,43,"Breakfast","Grilled Cheese with bacon",0,2.25,""
823,43,"Breakfast","Grilled Cheese with T/bacon",0,2.75,""
824,43,"Breakfast","Grilled Cheese with tomatoes",0,2,""
825,43,"Breakfast","Bagels",0,1,""
826,43,"Breakfast","Toasted Bagel",0,1.25,""
827,43,"Breakfast","Muffins",0,1,""
828,43,"Breakfast","Toasted Muffin",0,1.25,""
829,43,"Breakfast","Western Omelet",2.5,3,""
830,43,"Breakfast","Greek Omelet",2.5,3,""
831,43,"Breakfast","Spinach Omelet",2.5,3,""
832,43,"Savory","Texas Rib Crepe",0,4.75,"Texas ribs and cheese with vegetables and BBQ sauc"
833,43,"Savory","Grilled Chicken Crepe",0,4.75,"Grilled chicken breast and cheese with vegetables "
834,43,"Savory","Ham Crepe",0,4.75,"Sliced ham and cheese with vegetables and honey mu"
835,43,"Savory","Roasted Turkey Crepe",0,4.75,"Sliced turkey breast and cheese with lettuce tomat"
836,43,"Savory","Southwestern Crepe",0,4.75,"Grilled chicken and cheese with peppers onions and"
837,43,"Savory","CheeseSteak Crepe",0,4.75,"Steak and cheese with onions peppers mushrooms and"
838,43,"Savory","Pizza Crepe",0,4.75,"Pepperoni cheese with onions mushrooms peppers and"
839,43,"Savory","Burger Crepe",0,4.75,"Quarter pounder cheeseburger with lettuce tomatoes"
840,43,"Savory","Veggie Crepe",0,4.75,"Steam-grilled vegetables with cheese and feta sauc"
841,43,"Savory","Veggie Pizza Crepe",0,4.75,"Same like veggie but with pizza sauce"
842,43,"Savory","Additional Cheese",0,0.5,""
843,43,"Sweet","Nutella",0,4,""
844,43,"Sweet","Nutella Banana Crepe",0,4,"Nutella spread with bananas and powder sugar"
845,43,"Sweet","Nutella Strawberry Crepe",0,4,"Nutella spread with strawberrys and powder sugar"
846,43,"Sweet","Apples & Cinnamon Crepe",0,4,"Sweetened glazed apples with cinnamon and raisins"
847,43,"Sweet","Mixed Fruit Crepes",0,4,"Apples strawberrys and bananas with icing powder s"
848,43,"Sweet","Powder sugar & Cinnamon",0,2.5,""
849,43,"Cold Drinks","All Sodas & Juices",0,1.25,""
850,43,"Cold Drinks","Water",0,1.25,""
851,43,"Cold Drinks","FUZE drinks",0,1.75,""
1652,44,"Soups","Wonton Soup",1.25,2.75,""
1653,44,"Soups","Hot and Sour Soup",1.25,2.75,""
1654,44,"Soups","Rice Noodle Soup",1.25,2.75,""
1655,44,"Soups","Vegetable Soup",1.25,2.75,""
1656,44,"Soups","Plain Soup",0.75,1.25,""
1657,44,"Appetizers","Egg Roll",0,1,""
1658,44,"Appetizers","Shrimp Roll",0,1,""
1659,44,"Appetizers","Vegetable Roll",0,1,""
1660,44,"Appetizers","Cheese Steak Roll",0,1,""
1661,44,"Appetizers","Pizza Roll",0,1,""
1662,44,"Appetizers","Spring Roll",0,1,""
1663,44,"Appetizers","Chicken Dumpling",0,3,""
1664,44,"Appetizers","Pork Dumpling",0,3,""
1665,44,"Fried Rice","Plain Fried Rice",1.25,2.5,""
1666,44,"Fried Rice","Vegetable Fried Rice",2,3.5,""
1667,44,"Fried Rice","Chicken Fried Rice",2,3.25,""
1668,44,"Fried Rice","Roast Pork Fried Rice",2,3.25,""
1669,44,"Fried Rice","Shrimp Fried Rice",2.25,3.75,""
1670,44,"Fried Rice","Beef Fried Rice",2.25,3.75,""
1671,44,"Fried Rice","Egg Fried Rice",2,3.25,""
1672,44,"Fried Rice","Combination Fried Rice",0,5,""
1673,44,"Lo Mein Noodles","Plain Lo Mein",1.5,2.75,""
1674,44,"Lo Mein Noodles","Vegetable Lo Mein",2.25,3.5,""
1675,44,"Lo Mein Noodles","Chicken Lo Mein",0,3.5,""
1676,44,"Lo Mein Noodles","Roast Pork Lo Mein",0,3.5,""
1677,44,"Lo Mein Noodles","Shrimp Lo Mein",2.5,4,""
1678,44,"Lo Mein Noodles","Beef Lo Mein",2.5,4,""
1679,44,"Lo Mein Noodles","Egg Lo Mein",2.25,3.5,""
1680,44,"Lo Mein Noodles","Yak Noodles",2.5,4,""
1681,44,"Lo Mein Noodles","Combination Lo Mein",0,5.25,""
1682,44,"White Rice","Plain White Rice",1,2,""
1683,44,"White Rice","Vegetable White Rice",2,3.25,""
1684,44,"White Rice","Chicken White Rice",2,3.5,""
1685,44,"White Rice","Roast Pork White Rice",2,3.25,""
1686,44,"White Rice","Shrimp White Rice",2.25,3.75,""
1687,44,"White Rice","Beef White Rice",2.25,3.75,""
1688,44,"White Rice","Egg White Rice",2,3.25,""
1689,44,"White Rice","Combination White Rice",0,5,""
1690,44,"Chicken Wings","Four Chicken Wings",0,3,""
1691,44,"Chicken Wings","French Fries",0,2,""
1692,44,"Chicken Wings","Four Chicken Wings and Fried Rice",0,4,""
1693,44,"Chicken Wings","Four Chicken Wings and French Fries",0,4,""
1694,44,"Vegetarian","Chinese Vegetable Tofu",0,3.5,""
1695,44,"Vegetarian","Tofu Vegetable",0,3.5,""
1696,44,"Vegetarian","Almond Vegetable Tofu",0,3.75,""
1697,44,"Vegetarian","Broccoli Tofu",0,3.75,""
1698,44,"Vegetarian","Cashew Nut Vegetable Tofu",0,3.75,""
1699,44,"Vegetarian","Curry Vegetable Tofu",0,3.75,""
1700,44,"Vegetarian","Fresh Mushroom Tofu",0,3.75,""
1701,44,"Vegetarian","Pepper Onion Tofu",0,3.75,""
1702,44,"Vegetarian","Snow Pea Tofu",0,3.75,""
1703,44,"Shrimp","Shrimp with Vegetables",0,4,""
1704,44,"Shrimp","Almond Shrimp",0,4,""
1705,44,"Shrimp","Chinese Vegetable Shrimp",0,4,""
1706,44,"Shrimp","Tofu Vegetable Shrimp",0,4,""
1707,44,"Shrimp","Broccoli Shrimp",0,4,""
1708,44,"Shrimp","Cashew Nut Shrimp",0,4,""
1709,44,"Shrimp","Curry Shrimp",0,4,""
1710,44,"Shrimp","Fresh Mushroom Shrimp",0,4,""
1711,44,"Shrimp","Kung Pao Shrimp",0,4,""
1712,44,"Shrimp","Pepper Onion Shrimp",0,4,""
1713,44,"Shrimp","String Bean Shrimp",0,4,""
1714,44,"Shrimp","Snow Pea Shrimp",0,4,""
1715,44,"Roast Pork","Roast Pork with Vegetables",0,3.75,""
1716,44,"Roast Pork","Almond Roast Pork",0,4,""
1717,44,"Roast Pork","Chinese Vegetable Roast Pork",0,3.75,""
1718,44,"Roast Pork","Tofu Vegetable Roast Pork",0,4,""
1719,44,"Roast Pork","Broccoli Roast Pork",0,4,""
1720,44,"Roast Pork","Cashew Nut Roast Pork",0,4,""
1721,44,"Roast Pork","Curry Roast Pork",0,4,""
1722,44,"Roast Pork","Fresh Mushroom Roast Pork",0,3.75,""
1723,44,"Roast Pork","Kung Pao Roast Pork",0,3.75,""
1724,44,"Roast Pork","Pepper Onion Roast Pork",0,3.75,""
1725,44,"Roast Pork","String Bean Roast Pork",0,4,""
1726,44,"Roast Pork","Snow Pea Roast Pork",0,4,""
1727,44,"Vegetarian Stir fry","Black Bean Sauce Vegetable",0,4.25,""
1728,44,"Vegetarian Stir fry","Eggplant Tofu",0,4.25,""
1729,44,"Vegetarian Stir fry","Ginger Vegetable",0,4.25,""
1730,44,"Vegetarian Stir fry","Lemon Grass Vegetable",0,4.25,""
1731,44,"Vegetarian Stir fry","Makao Tofu Vegetable",0,4.25,""
1732,44,"Vegetarian Stir fry","Shanghai Noodle Vegetable",0,4.25,""
1733,44,"Vegetarian Stir fry","Singapore Noodle Vegetable",0,4.25,""
1734,44,"Vegetarian Stir fry","Spicy Tofu Vegetable",0,4.25,""
1735,44,"Chicken","Chicken with Vegetables",0,3.75,""
1736,44,"Chicken","General Tso's Chicken",0,4,""
1737,44,"Chicken","Grandfather Chicken",0,4,""
1738,44,"Chicken","Sweet and Sour Chicken",0,4,""
1739,44,"Chicken","Sesame Chicken",0,4,""
1740,44,"Chicken","Almond Chicken",0,4,""
1741,44,"Chicken","Chinese Vegetable Chicken",0,3.75,""
1742,44,"Chicken","Tofu Vegetable Chicken",0,4,""
1743,44,"Chicken","Broccoli Chicken",0,4,""
1744,44,"Chicken","Cashew Nut Chicken",0,4,""
1745,44,"Chicken","Fresh Mushroom Chicken ",0,3.75,""
1746,44,"Chicken","Kung Pao Chicken",0,3.75,""
1747,44,"Chicken","Pepper Onion Chicken",0,3.75,""
1748,44,"Chicken","Pineapple Chicken",0,4,""
1749,44,"Chicken","String Bean Chicken",0,4,""
1750,44,"Chicken","Snow Pea Chicken",0,4,""
1751,44,"Chicken","Curry Chicken",0,4,""
1752,44,"Beef","Beef with Vegetables",0,4,""
1753,44,"Beef","Almond Beef",0,4,""
1754,44,"Beef","Chinese Vegetable Beef",0,4,""
1755,44,"Beef","Tofu Vegetable Beef",0,4,""
1756,44,"Beef","Broccoli Beef",0,4,""
1757,44,"Beef","Cashew Nut Beef",0,4,""
1758,44,"Beef","Curry Beef",0,4,""
1759,44,"Beef","Fresh Mushroom Beef",0,4,""
1760,44,"Beef","Kung Pao Beef",0,4,""
1761,44,"Beef","Pepper Onion Beef",0,4,""
1762,44,"Beef","String Bean Beef",0,4,""
1763,44,"Beef","Snow Pea Beef",0,4,""
1764,44,"Specials","Singapore Noodle",0,4.25,""
1765,44,"Specials","Spicy Sauce Chicken",0,4.25,""
1766,44,"Specials","Pepper Tomato Beef",0,4.25,""
1767,44,"Specials","Black Bean Sauce",0,4.25,""
1768,44,"Specials","Tai Chang Chicken",0,4.25,""
1769,44,"Specials","Yang Chow Fried Rice",0,4.25,""
1770,44,"Specials","Eggplant Chicken",0,4.25,""
1771,44,"Specials","Ginger Chicken",0,4.25,""
1772,44,"Specials","Lemon Grass Chicken",0,4.25,""
1773,44,"Specials","Makao Tofu",0,4.25,""
1774,44,"Specials","Mongolian Beef",0,4.25,""
1775,44,"Specials","Spring Roll Rice Noodle",0,4.5,""
1776,44,"Specials","Curry Noodle Soup Chicken",0,4.25,""
1777,44,"Specials","Curry Noodle Soup Tofu",0,4.25,""
1778,44,"Specials","Vietnamese Pho Beef",0,4.25,""
1779,44,"Specials","Vietnamese Pho Tofu",0,4.25,""
1780,44,"Specials","Vietnamese Pho Chicken",0,4.25,""
1781,44,"Specials","Wonton Egg Noodle Soup",0,4,""
1782,44,"Specials","Tom Yum Soup Chicken",0,4.75,""
1783,44,"Specials","Tom Yum Soup Shrimp",0,5.5,""
1784,44,"Specials","Hong Shao Ji Dan",0,0.75,""
1785,44,"Specials","Pad Thai Chicken",0,5,""
1786,44,"Specials","Pad Thai Vegetarian",0,5,""
1787,44,"Specials","Pad Thai Tofu",0,5,""
1788,44,"Specials","Pad Thai Shrimp",0,6,""
1789,44,"Specials","Fried Fish over Rice and Mixed Vegetables",0,4.5,""
1790,44,"Specials","Fried Fish with Steamed or Fried Rice",0,4,""
1791,44,"Specials","One Fish",0,1.5,""
1792,44,"Specials","Two Fish",0,3,""
1793,44,"Extras","Extra Meat",0,1,""
1794,44,"Extras","Extra Cashew Nuts",0,0.35,""
1795,44,"Extras","No Rice with Platter",0,1,""
1796,44,"Beverages","Canned Sodas",0,0.75,""
1797,44,"Beverages","Bottled Sodas",0,1.25,""
1798,44,"Beverages","Canned Soybean Milk",0,1,""
1799,44,"Beverages","Bottled Juices",0,1.25,""
516,45,"Soup and Appetizer","Mock Shark Fin Soup",1,1.9,"Small Pint; Large Quart"
517,45,"Soup and Appetizer","Wonton Soup",1,1.9,"Small Pint; Large Quart"
518,45,"Soup and Appetizer","Hot and Sour Soup",1,1.9,"Small Pint; Large Quart; Spicy"
519,45,"Soup and Appetizer","Chicken Vegetable Soup",1.2,2,"Small Pint; Large Quart"
